"path"	"group"	"extension"	"bytes"	"loc"	"nonblank"
"docs/worklogs/2026-07-22-前端动画重构/progress.md"	"documentation"	".md"	"3203"	"46"	"39"
"docs/worklogs/2026-07-22-前端动画重构/task_plan.md"	"documentation"	".md"	"3878"	"58"	"47"
"docs/worklogs/2026-07-22-应用配置重构-外置配置文件与热应用/closeout.md"	"documentation"	".md"	"1049"	"18"	"16"
"docs/worklogs/2026-07-22-应用配置重构-外置配置文件与热应用/findings.md"	"documentation"	".md"	"6107"	"55"	"45"
"docs/worklogs/2026-07-22-应用配置重构-外置配置文件与热应用/progress.md"	"documentation"	".md"	"1768"	"29"	"24"
"docs/worklogs/2026-07-22-应用配置重构-外置配置文件与热应用/task_plan.md"	"documentation"	".md"	"4846"	"52"	"39"
"docs/worklogs/2026-07-23-全仓深度review与直修/attachments/J1-J17-建议对比.md"	"documentation"	".md"	"15433"	"185"	"124"
"docs/worklogs/2026-07-23-全仓深度review与直修/closeout.md"	"documentation"	".md"	"357"	"12"	"10"
"docs/worklogs/2026-07-23-全仓深度review与直修/findings.md"	"documentation"	".md"	"7549"	"68"	"57"
"docs/worklogs/2026-07-23-全仓深度review与直修/progress.md"	"documentation"	".md"	"3745"	"27"	"23"
"docs/worklogs/2026-07-23-全仓深度review与直修/task_plan.md"	"documentation"	".md"	"3450"	"77"	"64"
"docs/worklogs/2026-07-23-大图浏览器无闪切图与错误态修复/closeout.md"	"documentation"	".md"	"984"	"18"	"16"
"docs/worklogs/2026-07-23-大图浏览器无闪切图与错误态修复/findings.md"	"documentation"	".md"	"3812"	"41"	"35"
"docs/worklogs/2026-07-23-大图浏览器无闪切图与错误态修复/progress.md"	"documentation"	".md"	"2849"	"28"	"23"
"docs/worklogs/2026-07-23-大图浏览器无闪切图与错误态修复/task_plan.md"	"documentation"	".md"	"3305"	"63"	"51"
"docs/worklogs/2026-07-23-审查应用配置重构/closeout.md"	"documentation"	".md"	"346"	"12"	"10"
"docs/worklogs/2026-07-23-审查应用配置重构/findings.md"	"documentation"	".md"	"2211"	"30"	"25"
"docs/worklogs/2026-07-23-审查应用配置重构/progress.md"	"documentation"	".md"	"1471"	"18"	"15"
"docs/worklogs/2026-07-23-审查应用配置重构/task_plan.md"	"documentation"	".md"	"1939"	"48"	"37"
"docs/worklogs/2026-07-23-窗口化沉浸模式-非全屏自动隐藏顶栏底栏/closeout.md"	"documentation"	".md"	"942"	"17"	"15"
"docs/worklogs/2026-07-23-窗口化沉浸模式-非全屏自动隐藏顶栏底栏/findings.md"	"documentation"	".md"	"2751"	"26"	"21"
"docs/worklogs/2026-07-23-窗口化沉浸模式-非全屏自动隐藏顶栏底栏/progress.md"	"documentation"	".md"	"2518"	"26"	"22"
"docs/worklogs/2026-07-23-窗口化沉浸模式-非全屏自动隐藏顶栏底栏/task_plan.md"	"documentation"	".md"	"3190"	"58"	"45"
"docs/worklogs/2026-07-23-视频播放器重构/closeout.md"	"documentation"	".md"	"1207"	"19"	"17"
"docs/worklogs/2026-07-23-视频播放器重构/findings.md"	"documentation"	".md"	"12072"	"136"	"92"
"docs/worklogs/2026-07-23-视频播放器重构/progress.md"	"documentation"	".md"	"4722"	"46"	"33"
"docs/worklogs/2026-07-23-视频播放器重构/task_plan.md"	"documentation"	".md"	"15741"	"176"	"136"
"docs/worklogs/2026-07-24-RAW等格式照片支持/closeout.md"	"documentation"	".md"	"2285"	"31"	"29"
"docs/worklogs/2026-07-24-RAW等格式照片支持/findings.md"	"documentation"	".md"	"12399"	"84"	"71"
"docs/worklogs/2026-07-24-RAW等格式照片支持/progress.md"	"documentation"	".md"	"5250"	"51"	"44"
"docs/worklogs/2026-07-24-RAW等格式照片支持/scratchpad/recon-H2b-prod.md"	"documentation"	".md"	"8385"	"241"	"189"
"docs/worklogs/2026-07-24-RAW等格式照片支持/scratchpad/recon-docs-gate.md"	"documentation"	".md"	"4525"	"103"	"75"
"docs/worklogs/2026-07-24-RAW等格式照片支持/scratchpad/research-R2-libraw-binding.md"	"documentation"	".md"	"11482"	"107"	"81"
"docs/worklogs/2026-07-24-RAW等格式照片支持/task_plan.md"	"documentation"	".md"	"8611"	"93"	"75"
"docs/worklogs/2026-07-24-全仓未完成工作梳理/closeout.md"	"documentation"	".md"	"355"	"12"	"10"
"docs/worklogs/2026-07-24-全仓未完成工作梳理/findings.md"	"documentation"	".md"	"4833"	"72"	"53"
"docs/worklogs/2026-07-24-全仓未完成工作梳理/progress.md"	"documentation"	".md"	"1228"	"29"	"20"
"docs/worklogs/2026-07-24-全仓未完成工作梳理/task_plan.md"	"documentation"	".md"	"2043"	"45"	"32"
"docs/worklogs/2026-07-24-全仓深度review/closeout.md"	"documentation"	".md"	"355"	"12"	"10"
"docs/worklogs/2026-07-24-全仓深度review/findings.md"	"documentation"	".md"	"3484"	"53"	"44"
"docs/worklogs/2026-07-24-全仓深度review/progress.md"	"documentation"	".md"	"2490"	"33"	"30"
"docs/worklogs/2026-07-24-全仓深度review/task_plan.md"	"documentation"	".md"	"1148"	"30"	"24"
"docs/worklogs/2026-07-24-施工规格集/closeout.md"	"documentation"	".md"	"310"	"12"	"10"
"docs/worklogs/2026-07-24-施工规格集/findings.md"	"documentation"	".md"	"9524"	"68"	"55"
"docs/worklogs/2026-07-24-施工规格集/progress.md"	"documentation"	".md"	"6336"	"54"	"48"
"docs/worklogs/2026-07-24-施工规格集/task_plan.md"	"documentation"	".md"	"4054"	"66"	"57"
"docs/worklogs/2026-07-24-画廊轴minimap解耦与按钮迁底栏/closeout.md"	"documentation"	".md"	"394"	"12"	"10"
"docs/worklogs/2026-07-24-画廊轴minimap解耦与按钮迁底栏/findings.md"	"documentation"	".md"	"7286"	"80"	"68"
"docs/worklogs/2026-07-24-画廊轴minimap解耦与按钮迁底栏/progress.md"	"documentation"	".md"	"4807"	"58"	"51"
"docs/worklogs/2026-07-24-画廊轴minimap解耦与按钮迁底栏/task_plan.md"	"documentation"	".md"	"2227"	"38"	"30"
"docs/worklogs/2026-07-24-视频格式扩展子系统/closeout.md"	"documentation"	".md"	"744"	"16"	"14"
"docs/worklogs/2026-07-24-视频格式扩展子系统/design.md"	"documentation"	".md"	"29594"	"244"	"174"
"docs/worklogs/2026-07-24-视频格式扩展子系统/findings.md"	"documentation"	".md"	"2265"	"28"	"23"
"docs/worklogs/2026-07-24-视频格式扩展子系统/progress.md"	"documentation"	".md"	"7045"	"75"	"65"
"docs/worklogs/2026-07-24-视频格式扩展子系统/scratchpad/findings-exotic-plugin.md"	"documentation"	".md"	"4893"	"102"	"71"
"docs/worklogs/2026-07-24-视频格式扩展子系统/scratchpad/findings-industry.md"	"documentation"	".md"	"7132"	"74"	"47"
"docs/worklogs/2026-07-24-视频格式扩展子系统/scratchpad/findings-player-stack.md"	"documentation"	".md"	"2704"	"43"	"32"
"docs/worklogs/2026-07-24-视频格式扩展子系统/scratchpad/v2-ffmpeg-evidence.md"	"documentation"	".md"	"4174"	"96"	"77"
"docs/worklogs/2026-07-24-视频格式扩展子系统/task_plan.md"	"documentation"	".md"	"3690"	"53"	"42"
"docs/worklogs/2026-07-25-全仓注释清理精简/closeout.md"	"documentation"	".md"	"346"	"12"	"10"
"docs/worklogs/2026-07-25-全仓注释清理精简/findings.md"	"documentation"	".md"	"7223"	"44"	"38"
"docs/worklogs/2026-07-25-全仓注释清理精简/progress.md"	"documentation"	".md"	"7676"	"63"	"52"
"docs/worklogs/2026-07-25-全仓注释清理精简/task_plan.md"	"documentation"	".md"	"4809"	"83"	"67"
"docs/worklogs/2026-07-25-最近一周代码实现深度Review/closeout.md"	"documentation"	".md"	"890"	"16"	"14"
"docs/worklogs/2026-07-25-最近一周代码实现深度Review/findings.md"	"documentation"	".md"	"4444"	"55"	"46"
"docs/worklogs/2026-07-25-最近一周代码实现深度Review/progress.md"	"documentation"	".md"	"2716"	"28"	"24"
"docs/worklogs/2026-07-25-最近一周代码实现深度Review/task_plan.md"	"documentation"	".md"	"3311"	"57"	"46"
"docs/worklogs/2026-08-03-UI加载失败排查/closeout.md"	"documentation"	".md"	"728"	"16"	"14"
"docs/worklogs/2026-08-03-UI加载失败排查/findings.md"	"documentation"	".md"	"4202"	"35"	"30"
"docs/worklogs/2026-08-03-UI加载失败排查/progress.md"	"documentation"	".md"	"3112"	"25"	"22"
"docs/worklogs/2026-08-03-UI加载失败排查/task_plan.md"	"documentation"	".md"	"2058"	"60"	"48"
"docs/worklogs/2026-08-03-canvas设置项生效检查与修复/closeout.md"	"documentation"	".md"	"490"	"13"	"11"
"docs/worklogs/2026-08-03-canvas设置项生效检查与修复/findings.md"	"documentation"	".md"	"1664"	"25"	"20"
"docs/worklogs/2026-08-03-canvas设置项生效检查与修复/progress.md"	"documentation"	".md"	"1507"	"22"	"19"
"docs/worklogs/2026-08-03-canvas设置项生效检查与修复/task_plan.md"	"documentation"	".md"	"1110"	"40"	"31"
"docs/worklogs/2026-08-03-画廊大图首次打开慢与闪烁修复/closeout.md"	"documentation"	".md"	"608"	"14"	"12"
"docs/worklogs/2026-08-03-画廊大图首次打开慢与闪烁修复/findings.md"	"documentation"	".md"	"1809"	"26"	"21"
"docs/worklogs/2026-08-03-画廊大图首次打开慢与闪烁修复/progress.md"	"documentation"	".md"	"1138"	"19"	"16"
"docs/worklogs/2026-08-03-画廊大图首次打开慢与闪烁修复/task_plan.md"	"documentation"	".md"	"1805"	"47"	"37"
"docs/worklogs/2026-08-04-AI语义搜索栏UI优化/closeout.md"	"documentation"	".md"	"348"	"12"	"10"
"docs/worklogs/2026-08-04-AI语义搜索栏UI优化/findings.md"	"documentation"	".md"	"1331"	"27"	"21"
"docs/worklogs/2026-08-04-AI语义搜索栏UI优化/progress.md"	"documentation"	".md"	"900"	"18"	"15"
"docs/worklogs/2026-08-04-AI语义搜索栏UI优化/task_plan.md"	"documentation"	".md"	"1128"	"38"	"29"
"docs/worklogs/2026-08-07-Spec15深化-各功能详细工作流/closeout.md"	"documentation"	".md"	"385"	"12"	"10"
"docs/worklogs/2026-08-07-Spec15深化-各功能详细工作流/findings.md"	"documentation"	".md"	"2654"	"30"	"25"
"docs/worklogs/2026-08-07-Spec15深化-各功能详细工作流/progress.md"	"documentation"	".md"	"891"	"23"	"19"
"docs/worklogs/2026-08-07-Spec15深化-各功能详细工作流/task_plan.md"	"documentation"	".md"	"2344"	"40"	"32"
"docs/worklogs/2026-08-11-ai-worker发货闭包修复/closeout.md"	"documentation"	".md"	"1462"	"19"	"17"
"docs/worklogs/2026-08-11-ai-worker发货闭包修复/findings.md"	"documentation"	".md"	"3323"	"34"	"29"
"docs/worklogs/2026-08-11-ai-worker发货闭包修复/progress.md"	"documentation"	".md"	"2655"	"30"	"25"
"docs/worklogs/2026-08-11-ai-worker发货闭包修复/task_plan.md"	"documentation"	".md"	"3103"	"57"	"47"
"docs/worklogs/2026-08-14-完成可收口任务核实与回写/closeout-ledger.md"	"documentation"	".md"	"8109"	"60"	"57"
"docs/worklogs/2026-08-14-完成可收口任务核实与回写/closeout.md"	"documentation"	".md"	"381"	"12"	"10"
"docs/worklogs/2026-08-14-完成可收口任务核实与回写/findings.md"	"documentation"	".md"	"1990"	"34"	"27"
"docs/worklogs/2026-08-14-完成可收口任务核实与回写/progress.md"	"documentation"	".md"	"2269"	"23"	"19"
"docs/worklogs/2026-08-14-完成可收口任务核实与回写/task_plan.md"	"documentation"	".md"	"1387"	"45"	"35"
"docs/worklogs/2026-08-14-过度工程化审查/closeout.md"	"documentation"	".md"	"953"	"17"	"15"
"docs/worklogs/2026-08-14-过度工程化审查/findings.md"	"documentation"	".md"	"11414"	"73"	"64"
"docs/worklogs/2026-08-14-过度工程化审查/progress.md"	"documentation"	".md"	"1534"	"19"	"16"
"docs/worklogs/2026-08-14-过度工程化审查/task_plan.md"	"documentation"	".md"	"1854"	"51"	"40"
"docs/worklogs/2026-08-15-Kun-0.2.28对比分析文档化/closeout.md"	"documentation"	".md"	"1379"	"18"	"16"
"docs/worklogs/2026-08-15-Kun-0.2.28对比分析文档化/findings.md"	"documentation"	".md"	"2383"	"33"	"26"
"docs/worklogs/2026-08-15-Kun-0.2.28对比分析文档化/progress.md"	"documentation"	".md"	"1281"	"24"	"19"
"docs/worklogs/2026-08-15-Kun-0.2.28对比分析文档化/task_plan.md"	"documentation"	".md"	"1768"	"39"	"28"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/R1-before.json"	"documentation"	".json"	"16790"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/R1v2-backup.json"	"documentation"	".json"	"79652"	"1"	"1"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/R2-before.json"	"documentation"	".json"	"16827"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/after.json"	"documentation"	".json"	"26764"	"944"	"944"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/before.json"	"documentation"	".json"	"26785"	"944"	"944"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/control.json"	"documentation"	".json"	"16821"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/gen-pass.json"	"documentation"	".json"	"31579"	"1112"	"1112"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/gen-pass2.json"	"documentation"	".json"	"36528"	"1280"	"1280"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/gen-pass3.json"	"documentation"	".json"	"61633"	"2120"	"2120"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/microbench.json"	"documentation"	".json"	"309"	"1"	"1"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage2/pairs.json"	"documentation"	".json"	"5701"	"1"	"1"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/ab4c-batched-1.json"	"documentation"	".json"	"5743"	"304"	"304"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/ab4c-legacy-1.json"	"documentation"	".json"	"5742"	"304"	"304"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/ab4c2-batched-a.json"	"documentation"	".json"	"16744"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/ab4c2-batched-b.json"	"documentation"	".json"	"16738"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/ab4c2-legacy-a.json"	"documentation"	".json"	"16744"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/ab4c2-legacy-b.json"	"documentation"	".json"	"16724"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e-probe-cold-a42.json"	"documentation"	".json"	"16989"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e0-baseline-a50.json"	"documentation"	".json"	"16988"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e0-baseline-a50b.json"	"documentation"	".json"	"16852"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e0r-withhandle-warm1.json"	"documentation"	".json"	"16832"	"615"	"615"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e0r-withhandle-warm2.json"	"documentation"	".json"	"16723"	"615"	"615"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e1-nohandle-warm.json"	"documentation"	".json"	"16708"	"615"	"615"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/e1-nohandle.json"	"documentation"	".json"	"16981"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/s128-at0.40.json"	"documentation"	".json"	"21703"	"776"	"776"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/s128-at0.55.json"	"documentation"	".json"	"21697"	"776"	"776"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/s128-at0.68.json"	"documentation"	".json"	"21801"	"776"	"776"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/s64-at0.35.json"	"documentation"	".json"	"21677"	"776"	"776"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/s64-at0.45.json"	"documentation"	".json"	"21850"	"776"	"776"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/ab-stage4/s64-at0.62.json"	"documentation"	".json"	"21785"	"776"	"776"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/r1-cold.json"	"documentation"	".json"	"16589"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/r2-cold.json"	"documentation"	".json"	"16791"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/r3-cold.json"	"documentation"	".json"	"16867"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/r4-cold.json"	"documentation"	".json"	"16884"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/r5-burst.json"	"documentation"	".json"	"17940"	"630"	"630"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/realapp-cold-v1.json"	"documentation"	".json"	"16826"	"608"	"608"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/s1-selectanim.json"	"documentation"	".json"	"17049"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/s2-selectanim.json"	"documentation"	".json"	"16986"	"616"	"616"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/summary.json"	"documentation"	".json"	"1314"	"83"	"83"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/w1-warm.json"	"documentation"	".json"	"17768"	"664"	"664"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/baseline-realapp/w2-warm.json"	"documentation"	".json"	"17789"	"664"	"664"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/closeout.md"	"documentation"	".md"	"2466"	"28"	"26"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/findings.md"	"documentation"	".md"	"15417"	"123"	"98"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/progress.md"	"documentation"	".md"	"7976"	"53"	"43"
"docs/worklogs/2026-08-16-Canvas缩略图加载渲染性能优化/task_plan.md"	"documentation"	".md"	"9913"	"77"	"65"
"docs/worklogs/2026-08-18-Canvas缩略图渲染重做/closeout.md"	"documentation"	".md"	"1805"	"22"	"20"
"docs/worklogs/2026-08-18-Canvas缩略图渲染重做/findings.md"	"documentation"	".md"	"6776"	"44"	"39"
"docs/worklogs/2026-08-18-Canvas缩略图渲染重做/progress.md"	"documentation"	".md"	"6124"	"54"	"44"
"docs/worklogs/2026-08-18-Canvas缩略图渲染重做/task_plan.md"	"documentation"	".md"	"5447"	"77"	"64"
"docs/worklogs/2026-08-18-恢复后画廊稳定化/closeout.md"	"documentation"	".md"	"1376"	"18"	"16"
"docs/worklogs/2026-08-18-恢复后画廊稳定化/findings.md"	"documentation"	".md"	"2757"	"33"	"28"
"docs/worklogs/2026-08-18-恢复后画廊稳定化/progress.md"	"documentation"	".md"	"2528"	"34"	"28"
"docs/worklogs/2026-08-18-恢复后画廊稳定化/task_plan.md"	"documentation"	".md"	"3074"	"57"	"46"
"docs/worklogs/2026-08-21-入库扫描元数据读取性能优化/closeout.md"	"documentation"	".md"	"1210"	"19"	"17"
